,Unnamed: 0,Nombre,URL Imagen,URL Imagen Pacto,Distrito,Partido,Pacto,Resumen,Links,Facebook,Instagram,Twitter,Imagen Github,Imagen Partido Github
625,625,Sergio Nicolas Alejandro Aravena Perez,https://quienesson.cl/assets/images/candidatos/1613177046.jpg,https://quienesson.cl/assets/images/pactos/pacto_1611884220.png,Distrito 12,Partido Unión Patriótica,Partido Unión Patriotica,,Estamos actualizando la información,https://www.facebook.com/nicolas.a.perez1,https://www.instagram.com/sergio_constituyente/,https://twitter.com/Saravep1,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Sergio Nicolas Alejandro Aravena Perez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Unión Patriótica.png
626,626,Shai Agosin Weisz,https://quienesson.cl/assets/images/candidatos/1612316602.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857332.png,Distrito 12,Evópoli,Vamos Por Chile,,Estamos actualizando la información,https://www.facebook.com/agosinconstituyente,https://www.instagram.com/agosinconstituyente/,https://twitter.com/shaiagosin,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Shai Agosin Weisz.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Evópoli.png
627,627,Tamara Griselda Avello Vasquez,https://quienesson.cl/assets/images/candidatos/1611111048.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 12,Independiente,La Lista Del Pueblo Distrito 12,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Tamara Griselda Avello Vasquez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
628,628,Tania Alfaro Campusano,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 12,Independiente,Voces Constituyentes,Aún Tania Alfaro Campusano no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Tania Alfaro Campusano.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
629,629,Valeria Isidora Ortega Contreras,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 12,Independiente,Voces Constituyentes,Aún Valeria Isidora Ortega Contreras no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Valeria Isidora Ortega Contreras.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
630,630,Victor Alejandro Ibanez De La Hoz,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1611885001.png,Distrito 12,Partido De Trabajadores Revolucionarios,Partido De Trabajadores Revolucionarios,Aún Victor Alejandro Ibanez De La Hoz no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Victor Alejandro Ibanez De La Hoz.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido De Trabajadores Revolucionarios.png
631,631,Adriana Barrientos Castro,https://quienesson.cl/assets/images/candidatos/1614028363.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857274.png,Distrito 13,Federación Regionalista Verde Social,Apruebo Dignidad,Aún Adriana Barrientos Castro no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,https://www.instagram.com/leonabarrientos/,https://twitter.com/adribarrientos,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Adriana Barrientos Castro.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Federación Regionalista Verde Social.png
632,632,Alejandro Andres Fernandez Gonzalez,https://quienesson.cl/assets/images/candidatos/1612364515.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,Vamos Por Chile,,Estamos actualizando la información,Sin facebook,Sin instagram,https://twitter.com/Pollofernandez,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Alejandro Andres Fernandez Gonzalez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
633,633,Alvaro Andres Perez Jorquera,https://quienesson.cl/assets/images/candidatos/1614028851.jpg,https://quienesson.cl/assets/images/pactos/pacto_1611885001.png,Distrito 13,Partido De Trabajadores Revolucionarios,Partido De Trabajadores Revolucionarios,,Estamos actualizando la información,https://www.facebook.com/people/Alvaro-P%C3%A9rez-Jorquera/100009982905043,https://www.instagram.com/alvaro_andres.pj/,https://twitter.com/A_Guerrero321,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Alvaro Andres Perez Jorquera.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido De Trabajadores Revolucionarios.png
634,634,Andres Alejandro Cuevas Navalon,https://quienesson.cl/assets/images/candidatos/1611111208.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,https://www.facebook.com/andres.a.navalon,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Andres Alejandro Cuevas Navalon.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
635,635,Brisa Del Carmen Galvez Ahumada,https://quienesson.cl/assets/images/candidatos/1614034072.jpg,https://quienesson.cl/assets/images/pactos/pacto_1611885001.png,Distrito 13,Partido De Trabajadores Revolucionarios,Partido De Trabajadores Revolucionarios,Aún Brisa Del Carmen Galvez Ahumada no nos entrega información sobre su candidatura.,Estamos actualizando la información,https://www.facebook.com/profile.php?id=100009924377296,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Brisa Del Carmen Galvez Ahumada.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido De Trabajadores Revolucionarios.png
636,636,Camila Fernanda Torres Povea,https://quienesson.cl/assets/images/candidatos/1611111221.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,Sin facebook,https://www.instagram.com/lacamiprofe/,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Camila Fernanda Torres Povea.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
637,637,Carolina Garcia Berguecio,https://quienesson.cl/assets/images/candidatos/1614034441.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857332.png,Distrito 13,Evópoli,Vamos Por Chile,,Estamos actualizando la información,https://www.facebook.com/carolina.garciaberguecio,Sin instagram,https://twitter.com/garciabcarola,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Carolina Garcia Berguecio.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Evópoli.png
638,638,Catherinne Angelica Pino Beltran,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,LISTA POR LA JUSTICIA SOCIAL,Aún Catherinne Angelica Pino Beltran no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Catherinne Angelica Pino Beltran.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
639,639,Claudia Lubi Montecinos,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,INDEPENDIENTES SIN PADRINOS,Aún Claudia Lubi Montecinos no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Claudia Lubi Montecinos.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
640,640,Cristian Eduardo Gonzalez Bastias,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 13,Partido Ecologista Verde,Partido Ecologista Verde,Aún Cristian Eduardo Gonzalez Bastias no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Cristian Eduardo Gonzalez Bastias.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
641,641,Eleonora Espinoza Hernandez,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610862157.png,Distrito 13,Renovación Nacional,Vamos Por Chile,Aún Eleonora Espinoza Hernandez no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Eleonora Espinoza Hernandez.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Renovación Nacional.png
642,642,Emilia Ignacia Villalobos Tassara,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1611885001.png,Distrito 13,Partido De Trabajadores Revolucionarios,Partido De Trabajadores Revolucionarios,Aún Emilia Ignacia Villalobos Tassara no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Emilia Ignacia Villalobos Tassara.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido De Trabajadores Revolucionarios.png
643,643,Francisca Paz Cabrera Antoine,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,La Lista Del Pueblo,Aún Francisca Paz Cabrera Antoine no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Francisca Paz Cabrera Antoine.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
644,644,Hans Alexis Hube Frias,https://quienesson.cl/assets/images/candidatos/1612386781.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 13,Partido Ecologista Verde,Partido Ecologista Verde,,Estamos actualizando la información,https://www.facebook.com/hans.hubefrias,https://www.instagram.com/hans_constituyente_d13/,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Hans Alexis Hube Frias.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
645,645,Hector Richard Rubio Sepulveda,https://quienesson.cl/assets/images/candidatos/1613006043.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,LISTA POR LA JUSTICIA SOCIAL,,Estamos actualizando la información,https://www.facebook.com/hector.rubio.393,https://www.instagram.com/hector_constituyente/,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Hector Richard Rubio Sepulveda.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
646,646,Ingrid Fernanda Villena Narbona,https://quienesson.cl/assets/images/candidatos/1611111152.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,https://www.facebook.com/ingrid.constituyente/,https://www.instagram.com/ingrid.constituyente/,https://twitter.com/ifvn13,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Ingrid Fernanda Villena Narbona.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
647,647,Isaac Fuentealba Rojas,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,INDEPENDIENTES SIN PADRINOS,Aún Isaac Fuentealba Rojas no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Isaac Fuentealba Rojas.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
648,648,Ismael Mena Abrigo,https://quienesson.cl/assets/images/candidatos/1612927168.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610860290.png,Distrito 13,Partido Ecologista Verde,Partido Ecologista Verde,,Estamos actualizando la información,https://www.facebook.com/Ismael-Mena-Constituyente-D13-100250455424719/,https://www.instagram.com/ismael_constituyente_d13/,https://twitter.com/mena_d13,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Ismael Mena Abrigo.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Ecologista Verde.png
649,649,Jesus Moises Colque Roa,https://quienesson.cl/assets/images/candidatos/1611111166.jpg,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,La Lista Del Pueblo,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Jesus Moises Colque Roa.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
650,650,Jorge Cristian MuÑoz Reyes,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1611884220.png,Distrito 13,Partido Unión Patriótica,Partido Unión Patriotica,Aún Jorge Cristian MuÑoz Reyes no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Jorge Cristian MuÑoz Reyes.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido Unión Patriótica.png
651,651,Jorge Insunza Gregorio De Las Heras,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610861545.png,Distrito 13,Partido por la Democracia,Lista del Apruebo,Aún Jorge Insunza Gregorio De Las Heras no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Jorge Insunza Gregorio De Las Heras.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido por la Democracia.png
652,652,Karina Andrea Duran Jara,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,LISTA POR LA JUSTICIA SOCIAL,Aún Karina Andrea Duran Jara no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Karina Andrea Duran Jara.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
653,653,Kevin Andres Bustamante Alamos,Sin imagen,https://quienesson.cl/assets/images/pactos/pacto_1611885001.png,Distrito 13,Partido De Trabajadores Revolucionarios,Partido De Trabajadores Revolucionarios,Aún Kevin Andres Bustamante Alamos no nos entrega información sobre su candidatura.,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Kevin Andres Bustamante Alamos.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Partido De Trabajadores Revolucionarios.png
654,654,Keyla Noemi Zavaleta Acosta,https://quienesson.cl/assets/images/candidatos/candidato_1610934696.png,https://quienesson.cl/assets/images/pactos/pacto_1610857380.png,Distrito 13,Independiente,LISTA POR LA JUSTICIA SOCIAL,,Estamos actualizando la información,Sin facebook,Sin instagram,Sin twitter,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/FotosCandidatos/Keyla Noemi Zavaleta Acosta.png,https://github.com/Sud-Austral/DATA-ELECCIONES/raw/master/Contituyentes/LogoPartidos/Independiente.png
